Resource, Numa, Start, End, Duration, Explicit, Aff, Strict, Tag, Name
63, 7, 1527065180245417989, 1527065180255331885, 9913896, 1, 2, 1, 7, init
62, 7, 1527065180245667134, 1527065180255234499, 9567365, 1, 2, 1, 7, init
37, 4, 1527065180245785061, 1527065180255646302, 9861241, 1, 2, 1, 4, init
52, 6, 1527065180245906109, 1527065180258661187, 12755078, 1, 2, 1, 6, init
19, 2, 1527065180246332746, 1527065180255894115, 9561369, 1, 2, 1, 2, init
61, 7, 1527065180246606943, 1527065180256061309, 9454366, 1, 2, 1, 7, init
49, 6, 1527065180246988588, 1527065180257683262, 10694674, 1, 2, 1, 6, init
58, 7, 1527065180247277054, 1527065180257517005, 10239951, 1, 2, 1, 7, init
23, 2, 1527065180247548422, 1527065180256980516, 9432094, 1, 2, 1, 2, init
16, 2, 1527065180248015179, 1527065180257470160, 9454981, 1, 2, 1, 2, init
44, 5, 1527065180248099767, 1527065180257066520, 8966753, 1, 2, 1, 5, init
54, 6, 1527065180248401204, 1527065180258869435, 10468231, 1, 2, 1, 6, init
51, 6, 1527065180248656016, 1527065180258932493, 10276477, 1, 2, 1, 6, init
50, 6, 1527065180248689358, 1527065180259536908, 10847550, 1, 2, 1, 6, init
21, 2, 1527065180248761609, 1527065180257514529, 8752920, 1, 2, 1, 2, init
55, 6, 1527065180249002893, 1527065180259505320, 10502427, 1, 2, 1, 6, init
36, 4, 1527065180249114570, 1527065180258732105, 9617535, 1, 2, 1, 4, init
18, 2, 1527065180249455970, 1527065180258809486, 9353516, 1, 2, 1, 2, init
39, 4, 1527065180249524595, 1527065180259788054, 10263459, 1, 2, 1, 4, init
17, 2, 1527065180249879539, 1527065180259074199, 9194660, 1, 2, 1, 2, init
34, 4, 1527065180249946211, 1527065180260226660, 10280449, 1, 2, 1, 4, init
32, 4, 1527065180249946234, 1527065180259992531, 10046297, 1, 2, 1, 4, init
48, 6, 1527065180250007361, 1527065180260473940, 10466579, 1, 2, 1, 6, init
38, 4, 1527065180250062283, 1527065180260008587, 9946304, 1, 2, 1, 4, init
30, 3, 1527065180250203450, 1527065180259399628, 9196178, 1, 2, 1, 3, init
35, 4, 1527065180250494332, 1527065180260634709, 10140377, 1, 2, 1, 4, init
24, 3, 1527065180251034585, 1527065180260765673, 9731088, 1, 2, 1, 3, init
28, 3, 1527065180251202533, 1527065180260221765, 9019232, 1, 2, 1, 3, init
31, 3, 1527065180251226306, 1527065180260702022, 9475716, 1, 2, 1, 3, init
26, 3, 1527065180251851233, 1527065180261512701, 9661468, 1, 2, 1, 3, init
33, 4, 1527065180251896669, 1527065180261743734, 9847065, 1, 2, 1, 4, init
20, 2, 1527065180252514082, 1527065180260516958, 8002876, 1, 2, 1, 2, init
27, 3, 1527065180252568254, 1527065180262026939, 9458685, 1, 2, 1, 3, init
25, 3, 1527065180252697635, 1527065180262047761, 9350126, 1, 2, 1, 3, init
41, 5, 1527065180253008581, 1527065180264505633, 11497052, 1, 2, 1, 5, init
59, 7, 1527065180253271274, 1527065180262942217, 9670943, 1, 2, 1, 7, init
40, 5, 1527065180253729654, 1527065180263188042, 9458388, 1, 2, 1, 5, init
47, 5, 1527065180253756390, 1527065180263188047, 9431657, 1, 2, 1, 5, init
43, 5, 1527065180254167389, 1527065180263409845, 9242456, 1, 2, 1, 5, init
29, 3, 1527065180254226053, 1527065180263068594, 8842541, 1, 2, 1, 3, init
42, 5, 1527065180254258280, 1527065180263670857, 9412577, 1, 2, 1, 5, init
46, 5, 1527065180254304900, 1527065180263359732, 9054832, 1, 2, 1, 5, init
53, 6, 1527065180254528868, 1527065180263209149, 8680281, 1, 2, 1, 6, init
45, 5, 1527065180254636498, 1527065180263423778, 8787280, 1, 2, 1, 5, init
56, 7, 1527065180254758389, 1527065180265999418, 11241029, 1, 2, 1, 7, init
62, 7, 1527065180255260244, 1527065180264246664, 8986420, 1, 2, 1, 7, init
63, 7, 1527065180255343383, 1527065180264717632, 9374249, 1, 2, 1, 7, init
57, 7, 1527065180255542150, 1527065180264845871, 9303721, 1, 2, 1, 7, init
37, 4, 1527065180255660474, 1527065180264279158, 8618684, 1, 2, 1, 4, init
61, 7, 1527065180256092967, 1527065180264943875, 8850908, 1, 2, 1, 7, init
60, 7, 1527065180256189292, 1527065180264686202, 8496910, 1, 2, 1, 7, init
44, 5, 1527065180257081192, 1527065180265206851, 8125659, 1, 2, 1, 5, init
58, 7, 1527065180257528412, 1527065180266320711, 8792299, 1, 2, 1, 7, init
49, 6, 1527065180257700973, 1527065180268002082, 10301109, 1, 2, 1, 6, init
52, 6, 1527065180258674733, 1527065180266788104, 8113371, 1, 2, 1, 6, init
36, 4, 1527065180258771028, 1527065180266481034, 7710006, 1, 2, 1, 4, init
54, 6, 1527065180258879331, 1527065180267266556, 8387225, 1, 2, 1, 6, init
51, 6, 1527065180258947599, 1527065180267545568, 8597969, 1, 2, 1, 6, init
30, 3, 1527065180259420841, 1527065180267678854, 8258013, 1, 2, 1, 3, init
55, 6, 1527065180259518670, 1527065180267958534, 8439864, 1, 2, 1, 6, init
50, 6, 1527065180259558655, 1527065180268041256, 8482601, 1, 2, 1, 6, init
39, 4, 1527065180259826126, 1527065180268191037, 8364911, 1, 2, 1, 4, init
32, 4, 1527065180260010436, 1527065180268321862, 8311426, 1, 2, 1, 4, init
38, 4, 1527065180260024680, 1527065180268156636, 8131956, 1, 2, 1, 4, init
28, 3, 1527065180260232663, 1527065180268128086, 7895423, 1, 2, 1, 3, init
34, 4, 1527065180260238962, 1527065180268619721, 8380759, 1, 2, 1, 4, init
48, 6, 1527065180260506930, 1527065180269084389, 8577459, 1, 2, 1, 6, init
35, 4, 1527065180260644388, 1527065180269005760, 8361372, 1, 2, 1, 4, init
31, 3, 1527065180260713265, 1527065180269191805, 8478540, 1, 2, 1, 3, init
24, 3, 1527065180260775661, 1527065180269216425, 8440764, 1, 2, 1, 3, init
26, 3, 1527065180261523854, 1527065180270037710, 8513856, 1, 2, 1, 3, init
33, 4, 1527065180261763054, 1527065180270148847, 8385793, 1, 2, 1, 4, init
27, 3, 1527065180262038793, 1527065180270387635, 8348842, 1, 2, 1, 3, init
25, 3, 1527065180262062534, 1527065180270419026, 8356492, 1, 2, 1, 3, init
59, 7, 1527065180262962777, 1527065180271096631, 8133854, 1, 2, 1, 7, init
29, 3, 1527065180263079684, 1527065180270912488, 7832804, 1, 2, 1, 3, init
40, 5, 1527065180263206043, 1527065180272932801, 9726758, 1, 2, 1, 5, init
47, 5, 1527065180263206637, 1527065180271424263, 8217626, 1, 2, 1, 5, init
53, 6, 1527065180263220625, 1527065180271184191, 7963566, 1, 2, 1, 6, init
46, 5, 1527065180263394455, 1527065180271396717, 8002262, 1, 2, 1, 5, init
43, 5, 1527065180263422173, 1527065180271439367, 8017194, 1, 2, 1, 5, init
45, 5, 1527065180263450037, 1527065180271231649, 7781612, 1, 2, 1, 5, init
42, 5, 1527065180263681840, 1527065180272088417, 8406577, 1, 2, 1, 5, init
62, 7, 1527065180264264585, 1527065180273762446, 9497861, 1, 2, 1, 7, init
37, 4, 1527065180264290795, 1527065180272298850, 8008055, 1, 2, 1, 4, init
41, 5, 1527065180264525933, 1527065180272738578, 8212645, 1, 2, 1, 5, init
60, 7, 1527065180264696467, 1527065180272282552, 7586085, 1, 2, 1, 7, init
63, 7, 1527065180264729314, 1527065180272843030, 8113716, 1, 2, 1, 7, init
57, 7, 1527065180264859099, 1527065180273043315, 8184216, 1, 2, 1, 7, init
61, 7, 1527065180264958403, 1527065180272728988, 7770585, 1, 2, 1, 7, init
44, 5, 1527065180265231609, 1527065180272799168, 7567559, 1, 2, 1, 5, init
56, 7, 1527065180266032744, 1527065180274080201, 8047457, 1, 2, 1, 7, init
58, 7, 1527065180266326629, 1527065180274566668, 8240039, 1, 2, 1, 7, init
36, 4, 1527065180266492486, 1527065180274409803, 7917317, 1, 2, 1, 4, init
52, 6, 1527065180266842715, 1527065180276509430, 9666715, 1, 2, 1, 6, init
54, 6, 1527065180267277673, 1527065180275342768, 8065095, 1, 2, 1, 6, init
51, 6, 1527065180267578034, 1527065180275867483, 8289449, 1, 2, 1, 6, init
30, 3, 1527065180267712405, 1527065180275612329, 7899924, 1, 2, 1, 3, init
55, 6, 1527065180267968894, 1527065180276305149, 8336255, 1, 2, 1, 6, init
49, 6, 1527065180268037250, 1527065180276602183, 8564933, 1, 2, 1, 6, init
50, 6, 1527065180268052613, 1527065180276505643, 8453030, 1, 2, 1, 6, init
28, 3, 1527065180268157362, 1527065180275903885, 7746523, 1, 2, 1, 3, init
38, 4, 1527065180268194705, 1527065180276299076, 8104371, 1, 2, 1, 4, init
39, 4, 1527065180268218038, 1527065180276610651, 8392613, 1, 2, 1, 4, init
32, 4, 1527065180268349565, 1527065180276723670, 8374105, 1, 2, 1, 4, init
34, 4, 1527065180268626416, 1527065180277134406, 8507990, 1, 2, 1, 4, init
35, 4, 1527065180269017037, 1527065180277253926, 8236889, 1, 2, 1, 4, init
48, 6, 1527065180269114340, 1527065180277650070, 8535730, 1, 2, 1, 6, init
31, 3, 1527065180269202945, 1527065180277456532, 8253587, 1, 2, 1, 3, init
24, 3, 1527065180269227031, 1527065180277640827, 8413796, 1, 2, 1, 3, init
26, 3, 1527065180270051970, 1527065180278492123, 8440153, 1, 2, 1, 3, init
33, 4, 1527065180270161230, 1527065180278161228, 7999998, 1, 2, 1, 4, init
27, 3, 1527065180270401771, 1527065180278723961, 8322190, 1, 2, 1, 3, init
25, 3, 1527065180270428176, 1527065180278744886, 8316710, 1, 2, 1, 3, init
29, 3, 1527065180270920999, 1527065180278797344, 7876345, 1, 2, 1, 3, init
59, 7, 1527065180271118822, 1527065180279237274, 8118452, 1, 2, 1, 7, init
53, 6, 1527065180271194783, 1527065180279146693, 7951910, 1, 2, 1, 6, init
45, 5, 1527065180271252995, 1527065180278887540, 7634545, 1, 2, 1, 5, init
46, 5, 1527065180271405567, 1527065180279419052, 8013485, 1, 2, 1, 5, init
47, 5, 1527065180271434693, 1527065180279731110, 8296417, 1, 2, 1, 5, init
43, 5, 1527065180271451010, 1527065180279650721, 8199711, 1, 2, 1, 5, init
42, 5, 1527065180272098830, 1527065180280577335, 8478505, 1, 2, 1, 5, init
60, 7, 1527065180272312510, 1527065180281332310, 9019800, 1, 2, 1, 7, init
37, 4, 1527065180272312589, 1527065180279704330, 7391741, 1, 2, 1, 4, init
61, 7, 1527065180272739304, 1527065180280396463, 7657159, 1, 2, 1, 7, init
41, 5, 1527065180272747875, 1527065180281057812, 8309937, 1, 2, 1, 5, init
44, 5, 1527065180272806639, 1527065180280311046, 7504407, 1, 2, 1, 5, init
63, 7, 1527065180272855596, 1527065180280839370, 7983774, 1, 2, 1, 7, init
40, 5, 1527065180272944600, 1527065180281236172, 8291572, 1, 2, 1, 5, init
57, 7, 1527065180273074033, 1527065180281185833, 8111800, 1, 2, 1, 7, init
62, 7, 1527065180273780914, 1527065180281605761, 7824847, 1, 2, 1, 7, init
56, 7, 1527065180274109738, 1527065180282154469, 8044731, 1, 2, 1, 7, init
36, 4, 1527065180274426826, 1527065180281155135, 6728309, 1, 2, 1, 4, init
58, 7, 1527065180274580591, 1527065180282481902, 7901311, 1, 2, 1, 7, init
54, 6, 1527065180275359007, 1527065180282682130, 7323123, 1, 2, 1, 6, init
30, 3, 1527065180275627558, 1527065180283092270, 7464712, 1, 2, 1, 3, init
51, 6, 1527065180275883631, 1527065180283225243, 7341612, 1, 2, 1, 6, init
28, 3, 1527065180275920356, 1527065180283052295, 7131939, 1, 2, 1, 3, init
55, 6, 1527065180276316542, 1527065180283618786, 7302244, 1, 2, 1, 6, init
50, 6, 1527065180276518327, 1527065180283992055, 7473728, 1, 2, 1, 6, init
52, 6, 1527065180276523778, 1527065180283453639, 6929861, 1, 2, 1, 6, init
49, 6, 1527065180276613772, 1527065180284005602, 7391830, 1, 2, 1, 6, init
31, 3, 1527065180277470590, 1527065180284770556, 7299966, 1, 2, 1, 3, init
24, 3, 1527065180277648660, 1527065180284982777, 7334117, 1, 2, 1, 3, init
48, 6, 1527065180277664499, 1527065180284756761, 7092262, 1, 2, 1, 6, init
26, 3, 1527065180278506042, 1527065180285554328, 7048286, 1, 2, 1, 3, init
27, 3, 1527065180278743581, 1527065180285679225, 6935644, 1, 2, 1, 3, init
25, 3, 1527065180278754847, 1527065180285733570, 6978723, 1, 2, 1, 3, init
29, 3, 1527065180278804287, 1527065180285401090, 6596803, 1, 2, 1, 3, init
45, 5, 1527065180278915647, 1527065180285657516, 6741869, 1, 2, 1, 5, init
53, 6, 1527065180279159138, 1527065180285389584, 6230446, 1, 2, 1, 6, init
59, 7, 1527065180279273569, 1527065180285917488, 6643919, 1, 2, 1, 7, init
46, 5, 1527065180279432025, 1527065180286092290, 6660265, 1, 2, 1, 5, init
43, 5, 1527065180279661599, 1527065180286463060, 6801461, 1, 2, 1, 5, init
47, 5, 1527065180279766643, 1527065180286478343, 6711700, 1, 2, 1, 5, init
44, 5, 1527065180280319164, 1527065180286438628, 6119464, 1, 2, 1, 5, init
61, 7, 1527065180280425044, 1527065180287270036, 6844992, 1, 2, 1, 7, init
42, 5, 1527065180280588122, 1527065180287059369, 6471247, 1, 2, 1, 5, init
63, 7, 1527065180280852058, 1527065180287054878, 6202820, 1, 2, 1, 7, init
41, 5, 1527065180281074057, 1527065180287272753, 6198696, 1, 2, 1, 5, init
57, 7, 1527065180281193268, 1527065180287255929, 6062661, 1, 2, 1, 7, init
40, 5, 1527065180281246627, 1527065180287359582, 6112955, 1, 2, 1, 5, init
60, 7, 1527065180281344460, 1527065180287041061, 5696601, 1, 2, 1, 7, init
62, 7, 1527065180281616311, 1527065180287375156, 5758845, 1, 2, 1, 7, init
56, 7, 1527065180282165237, 1527065180287914676, 5749439, 1, 2, 1, 7, init
58, 7, 1527065180282489552, 1527065180288154578, 5665026, 1, 2, 1, 7, init
54, 6, 1527065180282698240, 1527065180287793103, 5094863, 1, 2, 1, 6, init
28, 3, 1527065180283064760, 1527065180288013388, 4948628, 1, 2, 1, 3, init
45, 5, 1527065180285673523, 1527065180289509267, 3835744, 1, 2, 1, 5, init
59, 7, 1527065180285931974, 1527065180289722002, 3790028, 1, 2, 1, 7, init
60, 7, 1527065180287051900, 1527065180290510066, 3458166, 1, 2, 1, 7, init
63, 7, 1527065180287063113, 1527065180290294840, 3231727, 1, 2, 1, 7, init
57, 7, 1527065180287263432, 1527065180290437335, 3173903, 1, 2, 1, 7, init
61, 7, 1527065180287279491, 1527065180290382534, 3103043, 1, 2, 1, 7, init
62, 7, 1527065180287381896, 1527065180290508918, 3127022, 1, 2, 1, 7, init
56, 7, 1527065180287924716, 1527065180290772322, 2847606, 1, 2, 1, 7, init
58, 7, 1527065180288162120, 1527065180290956048, 2793928, 1, 2, 1, 7, init
59, 7, 1527065180289735292, 1527065180292277465, 2542173, 1, 2, 1, 7, init
63, 7, 1527065180290304765, 1527065180292417317, 2112552, 1, 2, 1, 7, init
5, 0, 1527065180293257140, 1527065180297261886, 4004746, 1, 2, 0, 0, potrf
51, 6, 1527065180297287668, 1527065180309896406, 12608738, 1, 2, 0, 6, trsm
59, 7, 1527065180297291514, 1527065180309275384, 11983870, 1, 2, 0, 7, trsm
46, 5, 1527065180297292813, 1527065180309548341, 12255528, 1, 2, 0, 5, trsm
32, 4, 1527065180297299344, 1527065180309245181, 11945837, 1, 2, 0, 4, trsm
10, 1, 1527065180297303712, 1527065180310772264, 13468552, 1, 2, 0, 3, trsm
50, 6, 1527065180297306367, 1527065180311090613, 13784246, 1, 2, 0, 2, trsm
12, 1, 1527065180297310698, 1527065180309467697, 12156999, 1, 2, 0, 1, trsm
7, 0, 1527065180297314356, 1527065180307420148, 10105792, 1, 2, 0, 0, trsm
4, 0, 1527065180297346210, 1527065180310321064, 12974854, 1, 2, 0, 6, trsm
26, 3, 1527065180297346707, 1527065180311231377, 13884670, 1, 2, 0, 7, trsm
48, 6, 1527065180297360446, 1527065180310929829, 13569383, 1, 2, 0, 5, trsm
14, 1, 1527065180297371221, 1527065180310701401, 13330180, 1, 2, 0, 4, trsm
8, 1, 1527065180297373684, 1527065180310469135, 13095451, 1, 2, 0, 3, trsm
3, 0, 1527065180297383000, 1527065180308533324, 11150324, 1, 2, 0, 0, trsm
13, 1, 1527065180297384067, 1527065180309336060, 11951993, 1, 2, 0, 1, trsm
55, 6, 1527065180297385099, 1527065180310948346, 13563247, 1, 2, 0, 2, trsm
11, 1, 1527065180297394449, 1527065180310823774, 13429325, 1, 2, 0, 7, trsm
40, 5, 1527065180297401687, 1527065180310896161, 13494474, 1, 2, 0, 6, trsm
44, 5, 1527065180297412932, 1527065180309549766, 12136834, 1, 2, 0, 5, trsm
15, 1, 1527065180297422960, 1527065180310621239, 13198279, 1, 2, 0, 4, trsm
60, 7, 1527065180297428229, 1527065180311005647, 13577418, 1, 2, 0, 3, trsm
9, 1, 1527065180297436365, 1527065180309466216, 12029851, 1, 2, 0, 1, trsm
1, 0, 1527065180297436383, 1527065180308804458, 11368075, 1, 2, 0, 0, trsm
19, 2, 1527065180297436788, 1527065180309240235, 11803447, 1, 2, 0, 2, trsm
34, 4, 1527065180297452573, 1527065180310791241, 13338668, 1, 2, 0, 7, trsm
2, 0, 1527065180297453717, 1527065180310394117, 12940400, 1, 2, 0, 6, trsm
41, 5, 1527065180297464269, 1527065180309435848, 11971579, 1, 2, 0, 5, trsm
38, 4, 1527065180297469026, 1527065180308999655, 11530629, 1, 2, 0, 4, trsm
20, 2, 1527065180297489611, 1527065180309197090, 11707479, 1, 2, 0, 2, trsm
49, 6, 1527065180297496079, 1527065180311067271, 13571192, 1, 2, 0, 3, trsm
52, 6, 1527065180297508604, 1527065180311132015, 13623411, 1, 2, 0, 1, trsm
63, 7, 1527065180297511651, 1527065180309088658, 11577007, 1, 2, 0, 7, trsm
43, 5, 1527065180297516055, 1527065180310989683, 13473628, 1, 2, 0, 0, trsm
47, 5, 1527065180297519005, 1527065180309584401, 12065396, 1, 2, 0, 5, trsm
45, 5, 1527065180297522236, 1527065180310958655, 13436419, 1, 2, 0, 6, trsm
35, 4, 1527065180297532749, 1527065180308442234, 10909485, 1, 2, 0, 4, trsm
42, 5, 1527065180297546633, 1527065180310895339, 13348706, 1, 2, 0, 3, trsm
18, 2, 1527065180297546904, 1527065180309223840, 11676936, 1, 2, 0, 2, trsm
6, 0, 1527065180297548791, 1527065180309043715, 11494924, 1, 2, 0, 0, trsm
53, 6, 1527065180297557033, 1527065180311026258, 13469225, 1, 2, 0, 1, trsm
62, 7, 1527065180297568990, 1527065180308331892, 10762902, 1, 2, 0, 7, trsm
16, 2, 1527065180297578694, 1527065180310909782, 13331088, 1, 2, 0, 6, trsm
36, 4, 1527065180297584255, 1527065180308441696, 10857441, 1, 2, 0, 4, trsm
57, 7, 1527065180297588418, 1527065180310635158, 13046740, 1, 2, 0, 5, trsm
31, 3, 1527065180297591616, 1527065180309629553, 12037937, 1, 2, 0, 3, trsm
21, 2, 1527065180297595907, 1527065180308596766, 11000859, 1, 2, 0, 2, trsm
24, 3, 1527065180297607600, 1527065180311146101, 13538501, 1, 2, 0, 0, trsm
56, 7, 1527065180297612281, 1527065180310812229, 13199948, 1, 2, 0, 1, trsm
58, 7, 1527065180297614211, 1527065180308331709, 10717498, 1, 2, 0, 7, trsm
23, 2, 1527065180297625618, 1527065180311029574, 13403956, 1, 2, 0, 6, trsm
22, 2, 1527065180297627540, 1527065180310909299, 13281759, 1, 2, 0, 5, trsm
27, 3, 1527065180297633616, 1527065180309776571, 12142955, 1, 2, 0, 3, trsm
17, 2, 1527065180297635306, 1527065180309326557, 11691251, 1, 2, 0, 4, trsm
28, 3, 1527065180297638339, 1527065180310936641, 13298302, 1, 2, 0, 2, trsm
30, 3, 1527065180297651087, 1527065180311062092, 13411005, 1, 2, 0, 0, trsm
61, 7, 1527065180297651649, 1527065180308332122, 10680473, 1, 2, 0, 7, trsm
33, 4, 1527065180297658587, 1527065180309252643, 11594056, 1, 2, 0, 1, trsm
39, 4, 1527065180297663417, 1527065180310053667, 12390250, 1, 2, 0, 5, trsm
54, 6, 1527065180297664227, 1527065180309843408, 12179181, 1, 2, 0, 6, trsm
25, 3, 1527065180297671024, 1527065180309698395, 12027371, 1, 2, 0, 3, trsm
37, 4, 1527065180297672507, 1527065180308869413, 11196906, 1, 2, 0, 4, trsm
29, 3, 1527065180297681519, 1527065180310659992, 12978473, 1, 2, 0, 2, trsm
5, 0, 1527065180297745409, 1527065180308816606, 11071197, 1, 2, 0, 1, trsm
7, 0, 1527065180307504578, 1527065180316341441, 8836863, 1, 2, 0, 0, syrk
58, 7, 1527065180308537550, 1527065180325390695, 16853145, 1, 2, 0, 7, gemm
62, 7, 1527065180308537562, 1527065180325456874, 16919312, 1, 2, 0, 7, gemm
61, 7, 1527065180308537578, 1527065180325931241, 17393663, 1, 2, 0, 7, gemm
3, 0, 1527065180308575978, 1527065180327918303, 19342325, 1, 2, 0, 0, gemm
35, 4, 1527065180308660085, 1527065180327602916, 18942831, 1, 2, 0, 4, gemm
36, 4, 1527065180308666749, 1527065180326000752, 17334003, 1, 2, 0, 4, gemm
1, 0, 1527065180308853237, 1527065180327987733, 19134496, 1, 2, 0, 0, gemm
21, 2, 1527065180308861369, 1527065180327747705, 18886336, 1, 2, 0, 2, gemm
5, 0, 1527065180308878580, 1527065180327963491, 19084911, 1, 2, 0, 0, gemm
37, 4, 1527065180309083859, 1527065180327301274, 18217415, 1, 2, 0, 4, gemm
6, 0, 1527065180309097838, 1527065180327822958, 18725120, 1, 2, 0, 0, gemm
38, 4, 1527065180309196265, 1527065180327686397, 18490132, 1, 2, 0, 4, gemm
63, 7, 1527065180309378451, 1527065180319583771, 10205320, 1, 2, 0, 7, syrk
20, 2, 1527065180309412215, 1527065180328373010, 18960795, 1, 2, 0, 2, gemm
19, 2, 1527065180309452503, 1527065180320946839, 11494336, 1, 2, 0, 2, syrk
18, 2, 1527065180309460617, 1527065180328870470, 19409853, 1, 2, 0, 2, gemm
32, 4, 1527065180309473986, 1527065180327715725, 18241739, 1, 2, 0, 4, gemm
33, 4, 1527065180309501232, 1527065180327707883, 18206651, 1, 2, 0, 4, gemm
59, 7, 1527065180309556958, 1527065180319487748, 9930790, 1, 2, 0, 7, syrk
17, 2, 1527065180309590167, 1527065180328994019, 19403852, 1, 2, 0, 2, gemm
